purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region,inventory_index,year,month,day_of_week,is_weekend,season
103243,CUST0093,2023-10-09,157.81,Electronics,3,High Value,0,Central,162.25,2023,10,Monday,0,Fall
103244,CUST0537,2023-12-11,243.03,Sports,1,High Value,1,West,123.78,2023,12,Monday,0,Winter
103245,CUST1752,2022-04-08,36.15,Home,2,Occasional,0,North,151.56,2022,4,Friday,0,Spring
103246,CUST0543,2023-09-02,422.84,Electronics,1,High Value,1,North,109.89,2023,9,Saturday,1,Fall
103247,CUST1438,2023-01-28,133.84,Clothing,3,High Value,0,North,127.5,2023,1,Saturday,1,Winter
103248,CUST0585,2023-10-21,125.23,Clothing,2,Occasional,0,South,205.22,2023,10,Saturday,1,Fall
103249,CUST1211,2024-12-22,140.14,Sports,4,High Value,0,Central,151.94,2024,12,Sunday,1,Winter
103250,CUST0879,2022-09-23,163.1,Home,1,New,0,East,152.9,2022,9,Friday,0,Fall
103251,CUST0853,2024-04-26,125.83,Sports,2,Occasional,0,East,120.97,2024,4,Friday,0,Spring
103252,CUST1219,2023-07-10,181.84,Clothing,3,High Value,1,South,187.92,2023,7,Monday,0,Summer
103253,CUST1123,2024-03-21,60.85,Clothing,1,New,0,West,191.04,2024,3,Thursday,0,Spring
103254,CUST0879,2024-04-21,86.54,Electronics,2,Occasional,0,West,92.04,2024,4,Sunday,1,Spring
103255,CUST0684,2023-11-23,43.89,Home,3,High Value,1,East,239.05,2023,11,Thursday,0,Fall
103256,CUST0909,2023-07-09,218.46,Clothing,1,High Value,1,North,91.45,2023,7,Sunday,1,Summer
103257,CUST2843,2022-05-23,67.75,Sports,1,New,0,North,187.13,2022,5,Monday,0,Spring
103258,CUST1177,2024-10-23,43.94,Sports,3,High Value,0,West,132.06,2024,10,Wednesday,0,Fall
103259,CUST2380,2022-01-09,75.92,Sports,2,Occasional,0,Central,85.37,2022,1,Sunday,1,Winter
103260,CUST1414,2023-10-30,99.96,Sports,2,Occasional,0,North,129.66,2023,10,Monday,0,Fall
103261,CUST1898,2022-10-27,32.09,Electronics,4,High Value,0,North,121.12,2022,10,Thursday,0,Fall
103262,CUST1430,2023-03-30,114.81,Sports,1,New,0,Central,162.13,2023,3,Thursday,0,Spring
103263,CUST0784,2024-08-07,19.11,Clothing,4,High Value,0,Central,172.45,2024,8,Wednesday,0,Summer
103264,CUST0553,2022-03-08,33.82,Home,3,High Value,0,South,213.21,2022,3,Tuesday,0,Spring
103265,CUST0123,2023-12-26,70.74,Clothing,3,High Value,0,North,136.48,2023,12,Tuesday,0,Winter
103266,CUST2807,2024-06-20,253.97,Sports,2,High Value,1,West,51.73,2024,6,Thursday,0,Summer
103267,CUST0354,2024-02-09,338.46,Sports,1,High Value,1,East,117.6,2024,2,Friday,0,Winter
103268,CUST0564,2022-09-11,268.83,Sports,5,High Value,1,North,211.46,2022,9,Sunday,1,Fall
103269,CUST0338,2023-07-14,512.12,Electronics,2,High Value,1,South,213.77,2023,7,Friday,0,Summer
103270,CUST0052,2023-08-19,368.61,Clothing,1,High Value,1,East,113.93,2023,8,Saturday,1,Summer
103271,CUST0815,2023-07-23,65.64,Home,2,Occasional,0,Central,151.66,2023,7,Sunday,1,Summer
103272,CUST1448,2022-03-24,135.96,Electronics,2,Occasional,0,West,154.75,2022,3,Thursday,0,Spring
103273,CUST2114,2023-05-01,65.88,Sports,2,Occasional,0,Central,198.37,2023,5,Monday,0,Spring
103274,CUST2636,2022-06-04,348.15,Sports,4,High Value,1,East,206.66,2022,6,Saturday,1,Summer
103275,CUST0966,2022-07-03,93.82,Home,3,High Value,0,North,170.44,2022,7,Sunday,1,Summer
103276,CUST2633,2024-08-23,40.05,Sports,1,New,0,East,137.48,2024,8,Friday,0,Summer
103277,CUST2582,2023-07-27,40.83,Sports,2,Occasional,0,South,158.95,2023,7,Thursday,0,Summer
103278,CUST2152,2022-03-31,79.26,Electronics,2,Occasional,0,North,138.49,2022,3,Thursday,0,Spring
103279,CUST1645,2022-03-02,290.76,Clothing,1,High Value,1,West,197.11,2022,3,Wednesday,0,Spring
103280,CUST2097,2023-08-27,73.55,Clothing,4,High Value,0,Central,131.85,2023,8,Sunday,1,Summer
103281,CUST0652,2022-05-16,97.42,Home,1,New,0,East,147.62,2022,5,Monday,0,Spring
103282,CUST1290,2023-02-26,61.08,Sports,3,High Value,0,North,165.26,2023,2,Sunday,1,Winter
103283,CUST0022,2023-09-11,64.27,Home,5,High Value,0,East,126.83,2023,9,Monday,0,Fall
103284,CUST1556,2024-06-10,83.94,Home,1,New,1,West,217.02,2024,6,Monday,0,Summer
103285,CUST2735,2023-05-25,401.26,Clothing,3,High Value,1,Central,96.84,2023,5,Thursday,0,Spring
103286,CUST1845,2022-05-18,66.35,Home,1,New,0,Central,202.51,2022,5,Wednesday,0,Spring
103287,CUST1355,2022-09-24,34.42,Electronics,4,High Value,0,West,131.47,2022,9,Saturday,1,Fall
103288,CUST2352,2024-08-17,334.59,Electronics,2,High Value,1,East,169.3,2024,8,Saturday,1,Summer
103289,CUST1158,2023-05-23,97.21,Electronics,3,High Value,0,East,99.53,2023,5,Tuesday,0,Spring
103290,CUST2304,2023-01-08,183.0,Clothing,2,High Value,0,South,162.29,2023,1,Sunday,1,Winter
103291,CUST1676,2022-05-19,93.08,Home,3,High Value,1,South,168.84,2022,5,Thursday,0,Spring
103292,CUST1849,2023-01-04,54.9,Home,4,High Value,0,North,129.3,2023,1,Wednesday,0,Winter
103293,CUST1829,2024-10-29,154.59,Electronics,3,High Value,0,West,104.2,2024,10,Tuesday,0,Fall
103294,CUST2318,2023-08-22,23.94,Electronics,1,New,0,North,133.1,2023,8,Tuesday,0,Summer
103295,CUST2797,2024-07-30,129.32,Electronics,1,New,0,North,164.92,2024,7,Tuesday,0,Summer
103296,CUST2939,2022-11-28,220.05,Electronics,2,High Value,1,North,182.87,2022,11,Monday,0,Fall
103297,CUST0615,2024-04-06,87.76,Home,5,High Value,0,North,133.84,2024,4,Saturday,1,Spring
103298,CUST2099,2024-11-18,338.71,Electronics,4,High Value,1,West,113.31,2024,11,Monday,0,Fall
103299,CUST1125,2024-07-23,132.06,Clothing,1,New,0,Central,92.1,2024,7,Tuesday,0,Summer
103300,CUST1519,2024-04-16,70.5,Clothing,2,Occasional,0,Central,207.48,2024,4,Tuesday,0,Spring
103301,CUST1923,2022-10-25,54.64,Sports,2,Occasional,0,South,196.91,2022,10,Tuesday,0,Fall
103302,CUST2857,2022-06-29,44.09,Electronics,2,Occasional,0,West,208.46,2022,6,Wednesday,0,Summer
103303,CUST1145,2023-12-26,221.99,Clothing,5,High Value,1,East,110.39,2023,12,Tuesday,0,Winter
103304,CUST2865,2023-01-24,34.21,Home,1,New,0,Central,195.98,2023,1,Tuesday,0,Winter
103305,CUST1449,2023-06-07,38.8,Electronics,1,New,0,North,142.32,2023,6,Wednesday,0,Summer
103306,CUST1644,2023-06-02,436.58,Home,2,High Value,1,Central,198.04,2023,6,Friday,0,Summer
103307,CUST1628,2022-01-20,149.86,Home,1,New,0,South,124.71,2022,1,Thursday,0,Winter
103308,CUST2945,2023-02-21,56.82,Clothing,1,New,0,South,136.91,2023,2,Tuesday,0,Winter
103309,CUST2120,2022-09-10,388.88,Clothing,2,High Value,1,South,173.67,2022,9,Saturday,1,Fall
103310,CUST0099,2023-11-30,146.27,Sports,1,New,1,South,212.72,2023,11,Thursday,0,Fall
103311,CUST1671,2023-11-29,471.7,Home,3,High Value,1,East,150.62,2023,11,Wednesday,0,Fall
103312,CUST2520,2022-06-14,69.66,Clothing,1,New,1,East,258.45,2022,6,Tuesday,0,Summer
103313,CUST2641,2022-08-13,29.57,Clothing,4,High Value,0,Central,145.79,2022,8,Saturday,1,Summer
103314,CUST0235,2023-06-28,247.0,Sports,1,High Value,1,East,130.87,2023,6,Wednesday,0,Summer
103315,CUST1013,2022-12-20,526.53,Electronics,1,High Value,1,South,204.02,2022,12,Tuesday,0,Winter
103316,CUST1382,2023-07-16,232.76,Sports,1,High Value,1,North,173.81,2023,7,Sunday,1,Summer
103317,CUST1491,2024-06-17,508.64,Sports,4,High Value,1,South,155.9,2024,6,Monday,0,Summer
103318,CUST1611,2024-04-15,428.19,Home,1,High Value,1,East,148.7,2024,4,Monday,0,Spring
103319,CUST0163,2022-09-29,104.84,Electronics,5,High Value,0,South,124.28,2022,9,Thursday,0,Fall
103320,CUST0745,2023-05-06,202.02,Clothing,2,High Value,1,West,197.85,2023,5,Saturday,1,Spring
103321,CUST0984,2022-09-03,140.92,Home,1,New,0,East,101.62,2022,9,Saturday,1,Fall
103322,CUST1818,2022-01-31,92.13,Electronics,3,High Value,0,West,69.79,2022,1,Monday,0,Winter
103323,CUST1025,2023-03-28,160.52,Electronics,2,Occasional,0,South,154.49,2023,3,Tuesday,0,Spring
103324,CUST0928,2022-04-18,162.31,Electronics,1,New,0,East,82.0,2022,4,Monday,0,Spring
103325,CUST0150,2023-10-26,16.62,Home,1,New,0,East,166.01,2023,10,Thursday,0,Fall
103326,CUST2826,2023-07-29,156.49,Clothing,1,New,1,West,109.07,2023,7,Saturday,1,Summer
103327,CUST1111,2024-05-26,35.45,Clothing,2,Occasional,0,East,116.19,2024,5,Sunday,1,Spring
103328,CUST1618,2022-06-18,378.6,Clothing,2,High Value,1,West,133.1,2022,6,Saturday,1,Summer
103329,CUST2965,2023-04-20,117.42,Clothing,3,High Value,0,North,214.19,2023,4,Thursday,0,Spring
103330,CUST1473,2024-03-28,542.99,Electronics,2,High Value,1,West,119.18,2024,3,Thursday,0,Spring
103331,CUST2633,2024-04-08,616.11,Home,3,High Value,1,East,223.07,2024,4,Monday,0,Spring
103332,CUST0275,2023-01-13,112.67,Sports,1,New,0,North,168.57,2023,1,Friday,0,Winter
103333,CUST0591,2022-01-07,50.6,Clothing,1,New,0,West,223.65,2022,1,Friday,0,Winter
103334,CUST0551,2022-05-31,72.06,Clothing,1,New,0,South,120.29,2022,5,Tuesday,0,Spring
103335,CUST1176,2024-07-15,398.03,Home,3,High Value,1,Central,151.54,2024,7,Monday,0,Summer
103336,CUST0662,2023-10-02,55.5,Clothing,2,Occasional,0,East,225.11,2023,10,Monday,0,Fall
103337,CUST0672,2022-01-21,94.02,Sports,3,High Value,0,Central,200.43,2022,1,Friday,0,Winter
103338,CUST1199,2024-08-31,100.05,Sports,1,New,0,South,340.82,2024,8,Saturday,1,Summer
103339,CUST1208,2024-12-22,27.23,Sports,4,High Value,0,Central,135.58,2024,12,Sunday,1,Winter
103340,CUST0910,2024-10-07,207.42,Sports,3,High Value,0,Central,139.71,2024,10,Monday,0,Fall
103341,CUST1674,2022-11-20,103.1,Electronics,3,High Value,1,West,124.73,2022,11,Sunday,1,Fall
103342,CUST1444,2022-04-20,95.59,Sports,2,Occasional,0,East,143.32,2022,4,Wednesday,0,Spring
103343,CUST0558,2023-05-10,152.41,Electronics,1,New,1,South,266.9,2023,5,Wednesday,0,Spring
103344,CUST0380,2023-08-14,34.54,Clothing,2,Occasional,0,Central,143.62,2023,8,Monday,0,Summer
103345,CUST1840,2024-05-05,139.13,Clothing,2,Occasional,0,North,140.63,2024,5,Sunday,1,Spring
103346,CUST0917,2024-12-30,122.7,Clothing,1,New,1,North,200.13,2024,12,Monday,0,Winter
103347,CUST0747,2023-11-04,173.22,Electronics,6,High Value,1,North,162.1,2023,11,Saturday,1,Fall
103348,CUST2235,2023-06-30,281.58,Sports,2,High Value,1,South,169.84,2023,6,Friday,0,Summer
103349,CUST1880,2022-11-29,119.28,Clothing,1,New,1,North,111.87,2022,11,Tuesday,0,Fall
103350,CUST1157,2023-04-13,42.99,Home,3,High Value,0,South,90.34,2023,4,Thursday,0,Spring
103351,CUST2557,2023-10-14,139.07,Electronics,1,New,0,Central,168.98,2023,10,Saturday,1,Fall
103352,CUST2401,2023-03-15,59.79,Electronics,1,New,0,Central,136.32,2023,3,Wednesday,0,Spring
103353,CUST0067,2024-01-17,100.26,Clothing,3,High Value,0,North,126.07,2024,1,Wednesday,0,Winter
103354,CUST1146,2023-10-10,95.82,Electronics,2,Occasional,0,East,182.76,2023,10,Tuesday,0,Fall
103355,CUST0719,2024-06-14,129.45,Electronics,3,High Value,1,West,169.77,2024,6,Friday,0,Summer
103356,CUST0498,2024-08-10,114.33,Electronics,1,New,1,West,191.04,2024,8,Saturday,1,Summer
103357,CUST0534,2022-10-02,63.37,Home,2,Occasional,0,Central,127.16,2022,10,Sunday,1,Fall
103358,CUST1790,2024-09-09,150.73,Clothing,2,Occasional,0,North,111.75,2024,9,Monday,0,Fall
103359,CUST0999,2023-06-11,349.55,Home,1,High Value,1,Central,144.72,2023,6,Sunday,1,Summer
103360,CUST0827,2022-11-15,132.51,Clothing,3,High Value,1,East,131.43,2022,11,Tuesday,0,Fall
103361,CUST0902,2023-01-30,69.25,Clothing,2,Occasional,0,East,187.36,2023,1,Monday,0,Winter
103362,CUST2526,2023-01-11,53.32,Electronics,3,High Value,0,East,235.7,2023,1,Wednesday,0,Winter
103363,CUST0606,2022-09-04,78.17,Electronics,1,New,0,North,91.89,2022,9,Sunday,1,Fall
103364,CUST2596,2024-12-19,482.76,Electronics,1,High Value,1,West,209.42,2024,12,Thursday,0,Winter
103365,CUST1989,2022-03-13,101.22,Clothing,1,New,0,North,105.54,2022,3,Sunday,1,Spring
103366,CUST1267,2022-12-04,361.44,Clothing,3,High Value,1,Central,244.21,2022,12,Sunday,1,Winter
103367,CUST1376,2024-10-12,74.21,Clothing,1,New,0,West,121.73,2024,10,Saturday,1,Fall
103368,CUST0592,2023-07-21,325.2,Electronics,1,High Value,1,East,121.16,2023,7,Friday,0,Summer
103369,CUST0723,2024-03-30,80.12,Home,1,New,0,South,144.76,2024,3,Saturday,1,Spring
103370,CUST2763,2022-05-18,170.98,Sports,1,New,1,South,136.31,2022,5,Wednesday,0,Spring
103371,CUST0147,2024-05-27,24.58,Electronics,2,Occasional,0,North,134.45,2024,5,Monday,0,Spring
103372,CUST1849,2024-08-14,202.54,Sports,5,High Value,1,West,110.38,2024,8,Wednesday,0,Summer
103373,CUST2141,2023-02-05,69.03,Clothing,3,High Value,0,West,110.21,2023,2,Sunday,1,Winter
103374,CUST2012,2023-10-04,38.52,Clothing,2,Occasional,0,East,179.54,2023,10,Wednesday,0,Fall
103375,CUST0753,2023-09-21,144.72,Sports,3,High Value,0,South,152.32,2023,9,Thursday,0,Fall
103376,CUST0148,2024-08-10,111.75,Electronics,2,Occasional,0,North,222.49,2024,8,Saturday,1,Summer
103377,CUST2614,2024-09-20,21.11,Home,2,Occasional,0,East,146.86,2024,9,Friday,0,Fall
103378,CUST1480,2024-10-27,49.97,Home,2,Occasional,0,South,141.61,2024,10,Sunday,1,Fall
103379,CUST0329,2024-10-06,23.14,Electronics,2,Occasional,0,East,181.45,2024,10,Sunday,1,Fall
103380,CUST1371,2022-01-30,305.32,Electronics,2,High Value,1,South,189.52,2022,1,Sunday,1,Winter
103381,CUST2337,2023-06-27,337.51,Home,4,High Value,1,South,99.49,2023,6,Tuesday,0,Summer
103382,CUST2736,2023-03-18,29.92,Sports,3,High Value,0,North,157.62,2023,3,Saturday,1,Spring
103383,CUST0426,2024-10-09,55.19,Clothing,1,New,0,North,130.86,2024,10,Wednesday,0,Fall
103384,CUST2350,2022-06-23,21.91,Sports,1,New,0,Central,106.12,2022,6,Thursday,0,Summer
103385,CUST1981,2024-10-29,37.14,Sports,1,New,0,North,153.43,2024,10,Tuesday,0,Fall
103386,CUST0875,2022-05-01,97.32,Clothing,1,New,0,West,134.65,2022,5,Sunday,1,Spring
103387,CUST0733,2022-12-01,67.04,Electronics,3,High Value,0,East,210.94,2022,12,Thursday,0,Winter
103388,CUST0100,2024-06-24,449.27,Clothing,1,High Value,1,West,150.72,2024,6,Monday,0,Summer
103389,CUST0077,2023-11-22,443.77,Home,2,High Value,1,Central,224.84,2023,11,Wednesday,0,Fall
103390,CUST1030,2024-02-16,117.31,Clothing,1,New,0,West,174.79,2024,2,Friday,0,Winter
103391,CUST1270,2024-11-22,83.04,Sports,3,High Value,0,West,141.8,2024,11,Friday,0,Fall
103392,CUST1475,2023-05-29,27.41,Electronics,3,High Value,0,Central,91.55,2023,5,Monday,0,Spring
103393,CUST1123,2024-05-12,49.34,Electronics,2,Occasional,0,South,115.96,2024,5,Sunday,1,Spring
103394,CUST1413,2022-03-03,177.33,Clothing,3,High Value,0,West,150.2,2022,3,Thursday,0,Spring
103395,CUST1247,2024-03-04,25.07,Home,3,High Value,0,South,128.46,2024,3,Monday,0,Spring
103396,CUST0071,2024-02-16,259.46,Electronics,3,High Value,1,North,127.97,2024,2,Friday,0,Winter
103397,CUST0057,2022-09-07,233.91,Home,4,High Value,1,West,273.31,2022,9,Wednesday,0,Fall
103398,CUST2210,2024-11-19,156.16,Home,2,Occasional,1,North,148.54,2024,11,Tuesday,0,Fall
103399,CUST2225,2022-07-27,198.99,Home,4,High Value,1,South,188.97,2022,7,Wednesday,0,Summer
103400,CUST1586,2024-06-23,155.47,Sports,3,High Value,1,North,105.33,2024,6,Sunday,1,Summer
103401,CUST2796,2022-12-25,133.58,Home,2,Occasional,1,Central,99.59,2022,12,Sunday,1,Winter
103402,CUST2769,2024-03-21,156.27,Home,2,Occasional,1,West,128.77,2024,3,Thursday,0,Spring
103403,CUST1790,2023-12-29,510.08,Clothing,3,High Value,1,West,193.91,2023,12,Friday,0,Winter
103404,CUST1843,2022-11-16,161.57,Home,1,New,1,South,170.4,2022,11,Wednesday,0,Fall
103405,CUST1107,2022-12-11,248.79,Electronics,1,High Value,1,North,184.64,2022,12,Sunday,1,Winter
103406,CUST1237,2022-09-16,60.46,Clothing,2,Occasional,0,North,172.65,2022,9,Friday,0,Fall
103407,CUST1645,2022-03-03,99.85,Sports,2,Occasional,0,West,114.94,2022,3,Thursday,0,Spring
103408,CUST0356,2023-08-19,123.97,Electronics,2,Occasional,0,South,199.33,2023,8,Saturday,1,Summer
103409,CUST0549,2022-08-10,162.7,Home,1,New,0,South,176.61,2022,8,Wednesday,0,Summer
103410,CUST0861,2022-03-17,63.05,Electronics,2,Occasional,0,East,112.52,2022,3,Thursday,0,Spring
103411,CUST0110,2023-02-27,103.18,Electronics,2,Occasional,0,South,122.7,2023,2,Monday,0,Winter
103412,CUST0352,2023-12-24,101.13,Sports,1,New,0,West,187.45,2023,12,Sunday,1,Winter
103413,CUST2041,2022-04-03,51.9,Electronics,3,High Value,0,North,120.7,2022,4,Sunday,1,Spring
103414,CUST1676,2024-09-11,39.32,Sports,4,High Value,0,West,232.16,2024,9,Wednesday,0,Fall
103415,CUST0076,2024-05-05,121.0,Electronics,5,High Value,0,Central,108.19,2024,5,Sunday,1,Spring
103416,CUST0526,2023-10-27,96.79,Sports,5,High Value,1,Central,191.95,2023,10,Friday,0,Fall
103417,CUST2114,2022-07-10,263.69,Home,4,High Value,1,South,190.63,2022,7,Sunday,1,Summer
103418,CUST0933,2022-01-30,107.52,Home,2,Occasional,0,Central,237.7,2022,1,Sunday,1,Winter
103419,CUST0933,2024-12-07,174.01,Home,3,High Value,1,East,162.71,2024,12,Saturday,1,Winter
103420,CUST2308,2023-03-16,38.07,Home,4,High Value,0,West,116.98,2023,3,Thursday,0,Spring
103421,CUST0688,2023-10-16,38.94,Home,2,Occasional,0,West,209.73,2023,10,Monday,0,Fall
103422,CUST1931,2023-04-08,97.13,Home,2,Occasional,0,South,171.13,2023,4,Saturday,1,Spring
103423,CUST1194,2022-06-24,183.32,Home,2,High Value,0,East,185.96,2022,6,Friday,0,Summer
103424,CUST0408,2024-12-15,221.45,Sports,1,High Value,1,East,99.99,2024,12,Sunday,1,Winter
103425,CUST0723,2024-09-06,39.4,Home,2,Occasional,0,South,383.49,2024,9,Friday,0,Fall
103426,CUST2882,2022-03-18,77.51,Sports,2,Occasional,0,West,163.84,2022,3,Friday,0,Spring
103427,CUST1171,2023-06-24,484.4,Electronics,6,High Value,1,North,215.95,2023,6,Saturday,1,Summer
103428,CUST0953,2024-12-31,143.62,Electronics,1,New,1,Central,116.0,2024,12,Tuesday,0,Winter
103429,CUST1898,2022-05-27,24.64,Home,5,High Value,0,South,137.3,2022,5,Friday,0,Spring
103430,CUST2543,2022-11-14,44.22,Electronics,1,New,0,Central,165.53,2022,11,Monday,0,Fall
103431,CUST1167,2023-07-06,339.75,Clothing,1,High Value,1,West,132.69,2023,7,Thursday,0,Summer
103432,CUST0527,2023-01-11,93.95,Sports,3,High Value,0,West,152.72,2023,1,Wednesday,0,Winter
103433,CUST0371,2022-01-05,109.71,Home,1,New,0,North,206.26,2022,1,Wednesday,0,Winter
103434,CUST1306,2023-01-30,129.99,Clothing,3,High Value,0,West,201.0,2023,1,Monday,0,Winter
103435,CUST1304,2022-06-20,163.45,Clothing,2,Occasional,1,South,153.91,2022,6,Monday,0,Summer
103436,CUST0717,2024-09-23,44.21,Sports,2,Occasional,0,Central,95.98,2024,9,Monday,0,Fall
103437,CUST1459,2022-01-15,71.93,Home,2,Occasional,0,North,122.79,2022,1,Saturday,1,Winter
103438,CUST0701,2024-02-02,225.19,Electronics,2,High Value,1,South,144.56,2024,2,Friday,0,Winter
103439,CUST1180,2024-07-15,30.45,Sports,2,Occasional,0,Central,134.0,2024,7,Monday,0,Summer
103440,CUST0634,2023-05-23,113.79,Home,3,High Value,0,South,153.14,2023,5,Tuesday,0,Spring
103441,CUST0229,2022-08-04,152.73,Home,2,Occasional,0,South,114.04,2022,8,Thursday,0,Summer
103442,CUST1750,2022-08-04,61.94,Home,1,New,0,North,152.76,2022,8,Thursday,0,Summer
103443,CUST1924,2022-04-13,305.03,Sports,1,High Value,1,East,82.33,2022,4,Wednesday,0,Spring
103444,CUST2254,2024-03-30,37.47,Clothing,1,New,0,Central,90.8,2024,3,Saturday,1,Spring
103445,CUST2403,2022-07-19,407.85,Home,3,High Value,1,East,221.52,2022,7,Tuesday,0,Summer
103446,CUST2686,2023-12-11,459.68,Sports,1,High Value,1,East,236.17,2023,12,Monday,0,Winter
103447,CUST2281,2022-04-25,391.77,Sports,4,High Value,1,West,82.08,2022,4,Monday,0,Spring
103448,CUST0120,2024-03-31,24.68,Electronics,1,New,0,South,247.49,2024,3,Sunday,1,Spring
103449,CUST2489,2023-12-15,310.49,Home,1,High Value,1,East,107.86,2023,12,Friday,0,Winter
103450,CUST2015,2024-09-08,148.95,Electronics,2,Occasional,0,West,167.87,2024,9,Sunday,1,Fall
103451,CUST0622,2024-05-09,27.4,Sports,2,Occasional,0,South,179.22,2024,5,Thursday,0,Spring
103452,CUST1361,2022-03-15,33.99,Electronics,5,High Value,0,Central,114.55,2022,3,Tuesday,0,Spring
103453,CUST2239,2023-11-04,424.31,Home,2,High Value,1,North,182.19,2023,11,Saturday,1,Fall
103454,CUST2842,2024-08-01,140.75,Home,2,Occasional,0,Central,146.73,2024,8,Thursday,0,Summer
103455,CUST0819,2023-08-21,26.93,Home,1,New,0,Central,183.32,2023,8,Monday,0,Summer
103456,CUST2412,2023-10-17,40.73,Sports,2,Occasional,0,East,302.64,2023,10,Tuesday,0,Fall
103457,CUST0762,2024-02-25,133.16,Home,1,New,1,East,213.14,2024,2,Sunday,1,Winter
103458,CUST1796,2023-04-14,584.62,Clothing,4,High Value,1,West,207.49,2023,4,Friday,0,Spring
103459,CUST0604,2022-02-01,28.38,Clothing,4,High Value,0,South,92.03,2022,2,Tuesday,0,Winter
103460,CUST0497,2023-06-17,77.46,Sports,1,New,1,South,111.44,2023,6,Saturday,1,Summer
103461,CUST0358,2022-03-06,50.98,Home,1,New,0,North,90.79,2022,3,Sunday,1,Spring
103462,CUST1156,2024-06-03,170.85,Clothing,1,New,1,West,106.61,2024,6,Monday,0,Summer
103463,CUST1930,2024-09-14,120.79,Home,1,New,1,West,141.39,2024,9,Saturday,1,Fall
103464,CUST2055,2022-01-09,118.58,Electronics,1,New,0,East,160.25,2022,1,Sunday,1,Winter
103465,CUST2508,2022-07-04,126.72,Electronics,2,Occasional,1,East,130.09,2022,7,Monday,0,Summer
103466,CUST2705,2024-05-15,106.03,Sports,2,Occasional,0,North,103.0,2024,5,Wednesday,0,Spring
103467,CUST0503,2023-10-17,528.05,Clothing,3,High Value,1,North,129.69,2023,10,Tuesday,0,Fall
103468,CUST1649,2024-01-04,85.33,Sports,2,Occasional,0,North,163.4,2024,1,Thursday,0,Winter
103469,CUST0131,2022-04-29,112.99,Sports,2,Occasional,0,South,203.65,2022,4,Friday,0,Spring
103470,CUST2892,2023-11-26,347.75,Home,5,High Value,1,West,115.17,2023,11,Sunday,1,Fall
103471,CUST1914,2022-09-29,99.91,Home,1,New,0,Central,116.18,2022,9,Thursday,0,Fall
103472,CUST2037,2023-06-11,289.33,Sports,1,High Value,1,Central,185.68,2023,6,Sunday,1,Summer
103473,CUST1662,2023-09-16,117.41,Electronics,1,New,0,North,171.93,2023,9,Saturday,1,Fall
103474,CUST2665,2024-10-15,43.79,Home,4,High Value,0,West,185.77,2024,10,Tuesday,0,Fall
103475,CUST2415,2023-08-05,53.99,Clothing,1,New,1,North,154.93,2023,8,Saturday,1,Summer
103476,CUST0417,2024-03-08,137.69,Electronics,3,High Value,1,North,247.74,2024,3,Friday,0,Spring
103477,CUST1993,2022-06-01,322.4,Electronics,4,High Value,1,West,157.66,2022,6,Wednesday,0,Summer
103478,CUST1187,2024-09-27,29.83,Electronics,2,Occasional,0,West,117.24,2024,9,Friday,0,Fall
103479,CUST2254,2022-02-13,38.03,Home,2,Occasional,0,West,115.87,2022,2,Sunday,1,Winter
103480,CUST2000,2022-03-21,347.04,Electronics,1,High Value,1,West,175.49,2022,3,Monday,0,Spring
103481,CUST2183,2024-08-17,140.24,Sports,2,Occasional,0,North,91.38,2024,8,Saturday,1,Summer
103482,CUST0688,2022-05-17,192.8,Home,3,High Value,0,West,113.71,2022,5,Tuesday,0,Spring
103483,CUST0785,2024-01-18,42.11,Electronics,5,High Value,0,West,177.31,2024,1,Thursday,0,Winter
103484,CUST2915,2022-04-02,56.49,Home,3,High Value,0,North,166.61,2022,4,Saturday,1,Spring
103485,CUST2169,2024-05-11,432.76,Sports,1,High Value,1,East,118.78,2024,5,Saturday,1,Spring
103486,CUST2982,2022-03-10,160.13,Sports,3,High Value,1,East,167.43,2022,3,Thursday,0,Spring
103487,CUST1414,2022-11-13,156.19,Sports,3,High Value,1,North,124.53,2022,11,Sunday,1,Fall
103488,CUST1837,2023-10-17,379.97,Clothing,5,High Value,1,South,129.63,2023,10,Tuesday,0,Fall
103489,CUST1790,2024-06-14,347.38,Sports,4,High Value,1,North,122.79,2024,6,Friday,0,Summer
103490,CUST1021,2022-04-30,88.61,Electronics,2,Occasional,0,South,203.83,2022,4,Saturday,1,Spring
103491,CUST2510,2024-07-17,192.74,Home,3,High Value,1,East,233.85,2024,7,Wednesday,0,Summer
103492,CUST0541,2023-08-17,29.44,Sports,5,High Value,0,South,196.17,2023,8,Thursday,0,Summer
103493,CUST2256,2023-07-02,28.86,Sports,1,New,0,West,175.08,2023,7,Sunday,1,Summer
103494,CUST2564,2022-10-03,84.13,Home,2,Occasional,0,North,194.72,2022,10,Monday,0,Fall
103495,CUST1268,2023-05-23,121.85,Clothing,2,Occasional,0,East,167.94,2023,5,Tuesday,0,Spring
103496,CUST1868,2022-08-18,161.85,Electronics,3,High Value,0,Central,165.49,2022,8,Thursday,0,Summer
103497,CUST1810,2023-02-07,70.94,Clothing,4,High Value,1,North,147.17,2023,2,Tuesday,0,Winter
103498,CUST0646,2023-07-15,308.1,Sports,3,High Value,1,North,145.3,2023,7,Saturday,1,Summer
103499,CUST0733,2022-09-19,80.45,Home,5,High Value,1,East,243.44,2022,9,Monday,0,Fall
