purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region,inventory_index,year,month,day_of_week,is_weekend,season
104384,CUST0085,2022-01-12,28.13,Clothing,4,High Value,0,South,138.76,2022,1,Wednesday,0,Winter
104385,CUST1180,2024-12-03,164.51,Home,3,High Value,1,West,286.03,2024,12,Tuesday,0,Winter
104386,CUST1269,2023-04-29,126.42,Home,1,New,0,East,142.06,2023,4,Saturday,1,Spring
104387,CUST2921,2022-11-04,99.28,Sports,3,High Value,1,West,137.77,2022,11,Friday,0,Fall
104388,CUST2255,2023-11-20,344.15,Clothing,1,High Value,1,Central,196.54,2023,11,Monday,0,Fall
104389,CUST2788,2022-12-18,98.13,Sports,3,High Value,1,South,260.77,2022,12,Sunday,1,Winter
104390,CUST0401,2023-05-12,51.72,Clothing,1,New,0,East,106.38,2023,5,Friday,0,Spring
104391,CUST1310,2023-02-19,67.75,Clothing,3,High Value,0,Central,249.16,2023,2,Sunday,1,Winter
104392,CUST1648,2022-12-18,445.07,Sports,3,High Value,1,North,193.4,2022,12,Sunday,1,Winter
104393,CUST2493,2024-09-04,65.46,Sports,3,High Value,0,North,115.86,2024,9,Wednesday,0,Fall
104394,CUST0785,2023-08-28,230.73,Home,3,High Value,1,West,262.31,2023,8,Monday,0,Summer
104395,CUST1408,2024-09-10,45.47,Sports,2,Occasional,0,West,277.71,2024,9,Tuesday,0,Fall
104396,CUST1175,2023-07-30,79.94,Electronics,4,High Value,1,East,256.72,2023,7,Sunday,1,Summer
104397,CUST0777,2023-10-26,55.8,Home,1,New,0,North,160.76,2023,10,Thursday,0,Fall
104398,CUST1849,2023-01-05,126.51,Sports,3,High Value,0,West,157.05,2023,1,Thursday,0,Winter
104399,CUST0336,2024-03-13,29.6,Home,3,High Value,0,West,292.38,2024,3,Wednesday,0,Spring
104400,CUST2551,2023-12-18,69.74,Electronics,5,High Value,0,East,138.46,2023,12,Monday,0,Winter
104401,CUST0432,2024-05-15,311.48,Electronics,1,High Value,1,North,292.16,2024,5,Wednesday,0,Spring
104402,CUST2969,2023-11-03,284.31,Clothing,3,High Value,1,North,236.85,2023,11,Friday,0,Fall
104403,CUST2827,2024-09-19,92.28,Home,2,Occasional,0,East,198.8,2024,9,Thursday,0,Fall
104404,CUST1048,2022-01-17,110.84,Sports,2,Occasional,0,South,223.54,2022,1,Monday,0,Winter
104405,CUST1302,2022-04-30,53.1,Clothing,1,New,0,Central,214.43,2022,4,Saturday,1,Spring
104406,CUST1285,2024-11-27,158.78,Electronics,3,High Value,1,West,141.44,2024,11,Wednesday,0,Fall
104407,CUST1421,2024-05-10,422.89,Clothing,1,High Value,1,East,143.48,2024,5,Friday,0,Spring
104408,CUST2402,2024-04-23,144.83,Sports,1,New,0,East,191.36,2024,4,Tuesday,0,Spring
104409,CUST0645,2022-09-11,408.72,Clothing,3,High Value,1,East,163.81,2022,9,Sunday,1,Fall
104410,CUST0339,2022-11-07,62.02,Electronics,3,High Value,0,North,165.66,2022,11,Monday,0,Fall
104411,CUST2084,2023-01-14,57.18,Clothing,2,Occasional,0,West,277.01,2023,1,Saturday,1,Winter
104412,CUST2952,2024-03-14,118.77,Clothing,3,High Value,0,West,290.24,2024,3,Thursday,0,Spring
104413,CUST2961,2022-07-14,369.02,Sports,4,High Value,1,North,242.02,2022,7,Thursday,0,Summer
104414,CUST0815,2022-06-16,307.43,Home,7,High Value,1,East,297.11,2022,6,Thursday,0,Summer
104415,CUST0072,2023-09-19,37.49,Sports,4,High Value,0,North,244.66,2023,9,Tuesday,0,Fall
104416,CUST1380,2023-09-22,89.86,Clothing,4,High Value,0,East,268.84,2023,9,Friday,0,Fall
104417,CUST1036,2022-08-29,96.75,Electronics,1,New,0,Central,112.36,2022,8,Monday,0,Summer
104418,CUST2375,2022-06-27,89.23,Home,3,High Value,1,West,191.3,2022,6,Monday,0,Summer
104419,CUST1105,2023-10-03,216.76,Home,4,High Value,1,North,106.52,2023,10,Tuesday,0,Fall
104420,CUST0123,2024-09-01,73.61,Home,2,Occasional,0,West,264.41,2024,9,Sunday,1,Fall
104421,CUST0067,2023-09-23,57.31,Home,5,High Value,0,South,179.78,2023,9,Saturday,1,Fall
104422,CUST1068,2022-11-02,99.68,Clothing,4,High Value,0,Central,211.03,2022,11,Wednesday,0,Fall
104423,CUST0526,2022-07-05,342.46,Clothing,3,High Value,1,West,293.58,2022,7,Tuesday,0,Summer
104424,CUST1839,2022-08-14,102.49,Clothing,1,New,0,Central,254.65,2022,8,Sunday,1,Summer
104425,CUST0295,2022-06-14,277.89,Electronics,3,High Value,1,East,209.9,2022,6,Tuesday,0,Summer
104426,CUST1379,2024-02-04,121.5,Sports,1,New,0,Central,226.66,2024,2,Sunday,1,Winter
104427,CUST0188,2023-12-28,419.72,Sports,4,High Value,1,East,288.2,2023,12,Thursday,0,Winter
104428,CUST1299,2024-10-05,61.21,Sports,3,High Value,0,West,203.28,2024,10,Saturday,1,Fall
104429,CUST2395,2023-11-19,254.39,Home,3,High Value,1,Central,120.22,2023,11,Sunday,1,Fall
104430,CUST1240,2024-11-17,119.53,Electronics,1,New,0,North,274.29,2024,11,Sunday,1,Fall
104431,CUST2473,2023-08-19,129.9,Sports,2,Occasional,0,South,187.34,2023,8,Saturday,1,Summer
104432,CUST1677,2023-09-10,33.25,Sports,3,High Value,0,East,258.96,2023,9,Sunday,1,Fall
104433,CUST0948,2023-02-20,129.32,Clothing,2,Occasional,0,West,143.37,2023,2,Monday,0,Winter
104434,CUST2528,2024-04-28,64.47,Electronics,4,High Value,0,Central,130.19,2024,4,Sunday,1,Spring
104435,CUST0159,2024-03-06,141.49,Home,1,New,0,West,245.35,2024,3,Wednesday,0,Spring
104436,CUST1087,2023-07-22,110.28,Home,3,High Value,0,North,224.02,2023,7,Saturday,1,Summer
104437,CUST1554,2022-12-31,157.75,Home,2,Occasional,1,Central,272.29,2022,12,Saturday,1,Winter
104438,CUST1352,2022-09-13,41.51,Home,6,High Value,0,West,284.64,2022,9,Tuesday,0,Fall
104439,CUST1535,2024-05-21,133.46,Clothing,1,New,0,North,243.19,2024,5,Tuesday,0,Spring
104440,CUST1393,2022-08-27,56.56,Sports,1,New,0,East,156.99,2022,8,Saturday,1,Summer
104441,CUST2213,2022-04-17,145.56,Home,2,Occasional,0,South,266.98,2022,4,Sunday,1,Spring
104442,CUST1901,2024-06-04,140.09,Electronics,4,High Value,1,West,272.05,2024,6,Tuesday,0,Summer
104443,CUST0878,2023-04-25,91.32,Electronics,1,New,0,Central,208.13,2023,4,Tuesday,0,Spring
104444,CUST0247,2022-06-11,327.41,Electronics,3,High Value,1,North,184.49,2022,6,Saturday,1,Summer
104445,CUST2359,2023-12-29,86.65,Clothing,1,New,0,West,253.09,2023,12,Friday,0,Winter
104446,CUST2240,2022-03-06,42.76,Sports,2,Occasional,0,North,188.8,2022,3,Sunday,1,Spring
104447,CUST2455,2023-12-02,135.56,Electronics,5,High Value,1,North,215.53,2023,12,Saturday,1,Winter
104448,CUST1331,2023-12-16,403.59,Home,4,High Value,1,Central,210.72,2023,12,Saturday,1,Winter
104449,CUST1067,2024-07-17,197.05,Electronics,3,High Value,1,East,173.3,2024,7,Wednesday,0,Summer
104450,CUST2064,2022-04-14,54.58,Home,1,New,0,South,194.66,2022,4,Thursday,0,Spring
104451,CUST2180,2022-06-04,342.52,Electronics,3,High Value,1,South,180.11,2022,6,Saturday,1,Summer
104452,CUST0923,2023-04-16,47.68,Clothing,6,High Value,0,South,223.45,2023,4,Sunday,1,Spring
104453,CUST0108,2024-03-14,60.07,Home,2,Occasional,0,South,121.84,2024,3,Thursday,0,Spring
104454,CUST0094,2024-04-13,58.18,Sports,2,Occasional,0,West,200.48,2024,4,Saturday,1,Spring
104455,CUST2715,2022-09-12,60.16,Home,2,Occasional,0,West,211.18,2022,9,Monday,0,Fall
104456,CUST2305,2022-03-17,73.15,Electronics,5,High Value,0,North,291.63,2022,3,Thursday,0,Spring
104457,CUST2898,2023-07-23,181.27,Home,1,High Value,1,East,128.13,2023,7,Sunday,1,Summer
104458,CUST0854,2023-07-15,123.19,Home,4,High Value,1,Central,254.18,2023,7,Saturday,1,Summer
104459,CUST0973,2024-09-15,49.07,Sports,1,New,0,West,269.79,2024,9,Sunday,1,Fall
104460,CUST0223,2023-09-17,109.91,Clothing,3,High Value,0,North,269.32,2023,9,Sunday,1,Fall
104461,CUST1623,2022-02-17,53.24,Sports,2,Occasional,0,West,167.36,2022,2,Thursday,0,Winter
104462,CUST2597,2022-01-08,179.68,Clothing,3,High Value,1,South,279.86,2022,1,Saturday,1,Winter
104463,CUST0948,2024-01-02,335.8,Clothing,3,High Value,1,South,220.43,2024,1,Tuesday,0,Winter
104464,CUST2910,2024-10-11,99.12,Clothing,2,Occasional,0,East,112.07,2024,10,Friday,0,Fall
104465,CUST2027,2024-08-02,104.36,Electronics,2,Occasional,0,West,188.33,2024,8,Friday,0,Summer
104466,CUST1501,2022-10-24,236.61,Electronics,4,High Value,1,West,201.4,2022,10,Monday,0,Fall
104467,CUST0983,2023-11-27,194.95,Home,1,High Value,1,South,214.86,2023,11,Monday,0,Fall
104468,CUST1943,2024-07-20,103.35,Sports,3,High Value,0,West,105.29,2024,7,Saturday,1,Summer
104469,CUST1906,2023-02-25,116.67,Clothing,2,Occasional,0,South,166.94,2023,2,Saturday,1,Winter
104470,CUST1695,2022-11-25,332.7,Electronics,6,High Value,1,South,103.41,2022,11,Friday,0,Fall
104471,CUST2324,2024-04-16,68.58,Home,5,High Value,0,South,188.63,2024,4,Tuesday,0,Spring
104472,CUST0991,2023-06-15,111.97,Clothing,2,Occasional,1,East,213.48,2023,6,Thursday,0,Summer
104473,CUST0226,2022-05-06,114.81,Electronics,3,High Value,0,North,161.52,2022,5,Friday,0,Spring
104474,CUST0888,2023-12-20,152.45,Home,1,New,1,East,154.6,2023,12,Wednesday,0,Winter
104475,CUST1191,2023-10-04,141.4,Clothing,3,High Value,0,South,130.03,2023,10,Wednesday,0,Fall
104476,CUST1065,2024-02-24,122.83,Sports,2,Occasional,0,West,184.34,2024,2,Saturday,1,Winter
104477,CUST0483,2024-05-23,74.81,Electronics,5,High Value,0,West,244.87,2024,5,Thursday,0,Spring
104478,CUST0775,2024-06-05,310.03,Sports,2,High Value,1,East,110.32,2024,6,Wednesday,0,Summer
104479,CUST2618,2023-04-03,124.38,Home,2,Occasional,1,East,141.65,2023,4,Monday,0,Spring
104480,CUST1233,2023-01-28,131.47,Sports,2,Occasional,0,East,142.26,2023,1,Saturday,1,Winter
104481,CUST0562,2022-09-21,49.77,Electronics,7,High Value,0,West,295.0,2022,9,Wednesday,0,Fall
104482,CUST0893,2023-07-12,271.36,Clothing,1,High Value,1,North,244.17,2023,7,Wednesday,0,Summer
104483,CUST1103,2024-09-06,98.85,Clothing,1,New,1,East,120.58,2024,9,Friday,0,Fall
104484,CUST0666,2023-11-11,390.71,Electronics,1,High Value,1,North,112.32,2023,11,Saturday,1,Fall
104485,CUST2844,2022-05-27,125.52,Sports,7,High Value,0,East,278.39,2022,5,Friday,0,Spring
104486,CUST1876,2024-07-13,408.64,Sports,2,High Value,1,West,111.65,2024,7,Saturday,1,Summer
104487,CUST2099,2023-06-25,184.64,Clothing,3,High Value,1,West,213.19,2023,6,Sunday,1,Summer
104488,CUST2131,2024-06-13,106.97,Clothing,3,High Value,1,South,238.97,2024,6,Thursday,0,Summer
104489,CUST0725,2022-02-05,119.84,Sports,1,New,0,South,259.76,2022,2,Saturday,1,Winter
104490,CUST0270,2024-05-15,30.12,Clothing,1,New,0,East,107.47,2024,5,Wednesday,0,Spring
104491,CUST2151,2023-03-31,96.21,Clothing,4,High Value,0,North,290.38,2023,3,Friday,0,Spring
104492,CUST1416,2023-12-30,144.62,Sports,1,New,1,North,294.39,2023,12,Saturday,1,Winter
104493,CUST0410,2022-10-29,38.04,Home,1,New,0,East,297.7,2022,10,Saturday,1,Fall
104494,CUST2090,2023-11-17,100.64,Sports,2,Occasional,1,West,222.23,2023,11,Friday,0,Fall
104495,CUST2863,2023-07-18,270.45,Electronics,4,High Value,1,West,294.22,2023,7,Tuesday,0,Summer
104496,CUST0429,2024-10-31,42.39,Sports,2,Occasional,0,South,297.97,2024,10,Thursday,0,Fall
104497,CUST0397,2022-08-16,114.85,Sports,7,High Value,0,South,236.13,2022,8,Tuesday,0,Summer
104498,CUST2804,2023-10-07,42.12,Electronics,1,New,0,South,216.44,2023,10,Saturday,1,Fall
104499,CUST2735,2022-03-29,51.05,Sports,3,High Value,0,East,234.42,2022,3,Tuesday,0,Spring
104500,CUST1998,2024-08-19,418.56,Sports,2,High Value,1,North,154.16,2024,8,Monday,0,Summer
104501,CUST1786,2022-07-05,128.41,Sports,3,High Value,1,South,224.42,2022,7,Tuesday,0,Summer
104502,CUST0226,2024-06-20,167.95,Home,4,High Value,1,North,230.43,2024,6,Thursday,0,Summer
104503,CUST1258,2024-09-12,23.52,Clothing,2,Occasional,0,West,213.89,2024,9,Thursday,0,Fall
104504,CUST0643,2022-09-20,39.19,Home,3,High Value,0,West,248.49,2022,9,Tuesday,0,Fall
104505,CUST0812,2022-03-12,62.31,Home,3,High Value,0,West,282.84,2022,3,Saturday,1,Spring
104506,CUST0202,2024-08-18,258.75,Sports,3,High Value,1,West,113.24,2024,8,Sunday,1,Summer
104507,CUST1768,2024-07-24,324.08,Electronics,4,High Value,1,West,111.41,2024,7,Wednesday,0,Summer
104508,CUST0759,2023-05-12,125.28,Clothing,2,Occasional,0,North,299.66,2023,5,Friday,0,Spring
104509,CUST0135,2023-07-30,143.22,Electronics,1,New,1,West,225.03,2023,7,Sunday,1,Summer
104510,CUST2569,2024-08-26,41.52,Sports,1,New,0,Central,131.82,2024,8,Monday,0,Summer
104511,CUST0699,2023-11-22,204.83,Home,1,High Value,1,North,288.59,2023,11,Wednesday,0,Fall
104512,CUST0879,2022-11-06,227.4,Sports,1,High Value,1,East,197.72,2022,11,Sunday,1,Fall
104513,CUST1311,2023-05-21,113.54,Sports,2,Occasional,0,West,159.5,2023,5,Sunday,1,Spring
104514,CUST2585,2023-05-19,131.97,Clothing,2,Occasional,0,South,260.94,2023,5,Friday,0,Spring
104515,CUST2401,2023-04-29,34.79,Electronics,7,High Value,0,South,183.34,2023,4,Saturday,1,Spring
104516,CUST2070,2024-04-14,139.7,Home,1,New,0,East,139.76,2024,4,Sunday,1,Spring
104517,CUST0670,2023-05-16,108.66,Clothing,3,High Value,0,West,151.87,2023,5,Tuesday,0,Spring
104518,CUST2060,2022-09-24,417.18,Clothing,3,High Value,1,East,290.77,2022,9,Saturday,1,Fall
104519,CUST2455,2023-10-10,75.59,Electronics,6,High Value,0,East,227.51,2023,10,Tuesday,0,Fall
104520,CUST1247,2024-01-30,307.05,Electronics,1,High Value,1,North,220.7,2024,1,Tuesday,0,Winter
104521,CUST1606,2022-05-31,118.49,Sports,2,Occasional,0,Central,209.26,2022,5,Tuesday,0,Spring
104522,CUST0536,2024-01-29,51.74,Electronics,3,High Value,0,West,292.1,2024,1,Monday,0,Winter
104523,CUST2736,2024-06-10,97.6,Clothing,4,High Value,1,North,151.26,2024,6,Monday,0,Summer
104524,CUST1434,2023-03-10,49.97,Clothing,3,High Value,0,Central,116.82,2023,3,Friday,0,Spring
104525,CUST1599,2024-02-28,122.74,Electronics,3,High Value,0,West,265.43,2024,2,Wednesday,0,Winter
104526,CUST1706,2022-07-02,323.44,Home,2,High Value,1,East,240.39,2022,7,Saturday,1,Summer
104527,CUST2202,2023-03-14,119.41,Electronics,7,High Value,0,Central,243.56,2023,3,Tuesday,0,Spring
104528,CUST1527,2022-11-09,93.46,Electronics,4,High Value,1,West,189.35,2022,11,Wednesday,0,Fall
104529,CUST0281,2023-10-23,78.78,Home,3,High Value,0,South,211.6,2023,10,Monday,0,Fall
104530,CUST2890,2024-10-26,116.85,Clothing,1,New,0,East,289.66,2024,10,Saturday,1,Fall
104531,CUST1746,2022-02-10,84.71,Electronics,1,New,0,West,210.65,2022,2,Thursday,0,Winter
104532,CUST2301,2024-06-24,29.41,Home,3,High Value,0,Central,253.63,2024,6,Monday,0,Summer
104533,CUST2026,2024-03-18,140.56,Home,3,High Value,0,Central,257.2,2024,3,Monday,0,Spring
104534,CUST2154,2022-09-27,26.68,Home,2,Occasional,0,South,143.87,2022,9,Tuesday,0,Fall
104535,CUST0042,2024-11-10,404.84,Sports,3,High Value,1,East,172.89,2024,11,Sunday,1,Fall
104536,CUST1773,2024-12-23,288.14,Home,1,High Value,1,West,295.33,2024,12,Monday,0,Winter
104537,CUST2082,2022-01-06,101.47,Sports,3,High Value,0,East,263.04,2022,1,Thursday,0,Winter
104538,CUST2645,2024-06-13,209.62,Electronics,3,High Value,1,North,289.87,2024,6,Thursday,0,Summer
104539,CUST1743,2022-08-15,379.02,Sports,4,High Value,1,Central,216.51,2022,8,Monday,0,Summer
104540,CUST2762,2024-09-07,79.75,Sports,1,New,0,East,194.54,2024,9,Saturday,1,Fall
104541,CUST1888,2024-01-27,80.86,Home,3,High Value,0,East,250.47,2024,1,Saturday,1,Winter
104542,CUST0144,2023-04-11,127.19,Electronics,4,High Value,0,East,134.89,2023,4,Tuesday,0,Spring
104543,CUST1557,2024-11-13,109.44,Sports,2,Occasional,1,West,235.91,2024,11,Wednesday,0,Fall
104544,CUST0498,2022-03-27,21.37,Electronics,1,New,0,West,233.76,2022,3,Sunday,1,Spring
104545,CUST2049,2024-06-15,349.4,Clothing,3,High Value,1,North,169.73,2024,6,Saturday,1,Summer
104546,CUST1557,2022-09-03,116.01,Home,3,High Value,0,Central,196.76,2022,9,Saturday,1,Fall
104547,CUST1838,2023-10-28,66.24,Home,3,High Value,0,South,166.25,2023,10,Saturday,1,Fall
104548,CUST2204,2023-09-30,92.39,Electronics,2,Occasional,0,South,208.34,2023,9,Saturday,1,Fall
104549,CUST1340,2023-07-01,218.36,Electronics,3,High Value,1,Central,234.41,2023,7,Saturday,1,Summer
104550,CUST1692,2024-11-05,266.59,Electronics,3,High Value,1,Central,201.44,2024,11,Tuesday,0,Fall
104551,CUST1096,2022-10-10,359.79,Electronics,1,High Value,1,North,111.36,2022,10,Monday,0,Fall
104552,CUST1460,2023-11-16,107.84,Clothing,8,High Value,0,Central,159.87,2023,11,Thursday,0,Fall
104553,CUST0773,2022-11-29,284.65,Sports,2,High Value,1,North,187.44,2022,11,Tuesday,0,Fall
104554,CUST0588,2022-01-30,302.22,Electronics,4,High Value,1,Central,147.03,2022,1,Sunday,1,Winter
104555,CUST1118,2022-01-20,121.48,Clothing,2,Occasional,0,Central,241.18,2022,1,Thursday,0,Winter
104556,CUST1900,2024-11-12,176.99,Sports,3,High Value,1,West,247.28,2024,11,Tuesday,0,Fall
104557,CUST1246,2024-12-09,108.18,Clothing,3,High Value,1,South,186.61,2024,12,Monday,0,Winter
104558,CUST0459,2024-01-01,72.05,Electronics,2,Occasional,0,West,193.01,2024,1,Monday,0,Winter
104559,CUST2376,2022-05-17,64.58,Sports,3,High Value,0,East,181.55,2022,5,Tuesday,0,Spring
104560,CUST0198,2023-05-20,98.68,Home,3,High Value,0,Central,217.0,2023,5,Saturday,1,Spring
104561,CUST0034,2022-04-20,243.35,Sports,2,High Value,1,South,204.33,2022,4,Wednesday,0,Spring
104562,CUST1228,2024-10-21,410.02,Electronics,4,High Value,1,East,129.41,2024,10,Monday,0,Fall
104563,CUST0840,2022-08-03,106.75,Clothing,1,New,0,South,295.07,2022,8,Wednesday,0,Summer
104564,CUST1763,2024-02-09,145.14,Sports,4,High Value,0,South,112.76,2024,2,Friday,0,Winter
104565,CUST2317,2022-07-11,433.89,Clothing,4,High Value,1,East,142.52,2022,7,Monday,0,Summer
104566,CUST1426,2022-10-12,140.24,Clothing,2,Occasional,0,North,196.31,2022,10,Wednesday,0,Fall
104567,CUST2263,2023-06-20,339.74,Clothing,3,High Value,1,East,142.87,2023,6,Tuesday,0,Summer
104568,CUST1158,2022-08-28,39.72,Electronics,2,Occasional,0,East,232.18,2022,8,Sunday,1,Summer
104569,CUST1795,2024-08-01,64.98,Sports,2,Occasional,0,South,188.66,2024,8,Thursday,0,Summer
104570,CUST1019,2024-08-01,130.37,Home,1,New,0,East,287.26,2024,8,Thursday,0,Summer
104571,CUST2463,2024-10-15,179.75,Electronics,3,High Value,1,West,214.05,2024,10,Tuesday,0,Fall
104572,CUST1031,2022-10-03,144.42,Home,2,Occasional,0,Central,113.21,2022,10,Monday,0,Fall
104573,CUST0241,2023-10-04,141.27,Electronics,3,High Value,0,North,112.89,2023,10,Wednesday,0,Fall
104574,CUST2204,2023-04-11,68.01,Home,3,High Value,0,South,274.93,2023,4,Tuesday,0,Spring
104575,CUST1419,2022-04-28,111.1,Clothing,3,High Value,1,South,151.69,2022,4,Thursday,0,Spring
104576,CUST0161,2022-09-09,329.53,Electronics,4,High Value,1,West,116.32,2022,9,Friday,0,Fall
104577,CUST1618,2024-06-19,216.94,Sports,8,High Value,1,East,252.32,2024,6,Wednesday,0,Summer
104578,CUST1423,2022-05-07,77.26,Home,1,New,0,North,127.52,2022,5,Saturday,1,Spring
104579,CUST0309,2023-07-06,340.69,Sports,2,High Value,1,South,226.52,2023,7,Thursday,0,Summer
104580,CUST2751,2022-05-02,148.54,Clothing,1,New,0,South,203.69,2022,5,Monday,0,Spring
104581,CUST1795,2022-10-21,84.99,Electronics,3,High Value,0,East,257.19,2022,10,Friday,0,Fall
104582,CUST0395,2023-02-11,59.06,Clothing,3,High Value,0,North,153.51,2023,2,Saturday,1,Winter
104583,CUST1231,2023-03-05,32.65,Electronics,2,Occasional,0,East,214.15,2023,3,Sunday,1,Spring
104584,CUST2127,2022-06-04,80.79,Home,2,Occasional,0,Central,263.25,2022,6,Saturday,1,Summer
104585,CUST0281,2023-01-18,85.78,Home,4,High Value,0,North,121.47,2023,1,Wednesday,0,Winter
104586,CUST2724,2023-04-02,20.18,Home,2,Occasional,0,North,238.23,2023,4,Sunday,1,Spring
104587,CUST2305,2023-03-29,393.32,Electronics,6,High Value,1,Central,137.74,2023,3,Wednesday,0,Spring
104588,CUST0467,2024-03-13,110.54,Electronics,2,Occasional,0,West,204.45,2024,3,Wednesday,0,Spring
104589,CUST1213,2022-01-16,82.66,Clothing,5,High Value,1,Central,182.5,2022,1,Sunday,1,Winter
104590,CUST2690,2022-08-29,96.38,Home,2,Occasional,0,West,144.76,2022,8,Monday,0,Summer
104591,CUST2557,2022-08-27,93.59,Clothing,4,High Value,0,West,200.83,2022,8,Saturday,1,Summer
104592,CUST1268,2024-04-01,209.94,Sports,3,High Value,1,South,212.05,2024,4,Monday,0,Spring
104593,CUST0212,2024-06-20,232.35,Sports,5,High Value,1,East,290.84,2024,6,Thursday,0,Summer
104594,CUST1258,2024-07-15,278.76,Sports,4,High Value,1,Central,183.51,2024,7,Monday,0,Summer
104595,CUST2554,2024-04-25,112.63,Electronics,2,Occasional,0,East,131.22,2024,4,Thursday,0,Spring
104596,CUST2072,2023-09-15,27.37,Clothing,1,New,0,North,214.4,2023,9,Friday,0,Fall
104597,CUST2009,2024-11-19,396.3,Electronics,2,High Value,1,North,173.23,2024,11,Tuesday,0,Fall
104598,CUST0288,2022-07-24,251.34,Home,6,High Value,1,North,285.58,2022,7,Sunday,1,Summer
104599,CUST1882,2022-01-20,37.72,Sports,4,High Value,0,Central,255.4,2022,1,Thursday,0,Winter
104600,CUST2210,2024-07-24,390.8,Electronics,4,High Value,1,West,266.2,2024,7,Wednesday,0,Summer
104601,CUST1114,2023-02-16,84.04,Home,1,New,1,South,221.06,2023,2,Thursday,0,Winter
104602,CUST0817,2023-10-23,38.65,Home,3,High Value,0,West,159.25,2023,10,Monday,0,Fall
104603,CUST0152,2022-03-05,93.15,Sports,3,High Value,0,Central,125.94,2022,3,Saturday,1,Spring
104604,CUST0451,2024-04-09,100.79,Home,4,High Value,0,South,166.55,2024,4,Tuesday,0,Spring
104605,CUST1209,2024-09-23,34.74,Sports,1,New,0,West,157.74,2024,9,Monday,0,Fall
104606,CUST2967,2023-06-05,139.45,Electronics,6,High Value,1,South,147.95,2023,6,Monday,0,Summer
104607,CUST1732,2022-01-26,34.53,Home,4,High Value,0,West,142.45,2022,1,Wednesday,0,Winter
104608,CUST2381,2024-08-10,124.94,Home,4,High Value,0,East,231.43,2024,8,Saturday,1,Summer
104609,CUST1407,2024-12-03,310.09,Electronics,4,High Value,1,West,235.06,2024,12,Tuesday,0,Winter
104610,CUST0394,2022-08-08,138.98,Electronics,2,Occasional,0,North,248.72,2022,8,Monday,0,Summer
104611,CUST0452,2022-10-04,79.48,Sports,2,Occasional,0,East,230.45,2022,10,Tuesday,0,Fall
104612,CUST1877,2024-04-24,77.72,Home,6,High Value,0,North,104.06,2024,4,Wednesday,0,Spring
104613,CUST1217,2022-01-06,90.61,Sports,2,Occasional,0,North,155.98,2022,1,Thursday,0,Winter
104614,CUST1030,2022-05-31,53.83,Electronics,2,Occasional,0,Central,258.59,2022,5,Tuesday,0,Spring
104615,CUST2724,2022-07-25,269.74,Sports,3,High Value,1,South,134.8,2022,7,Monday,0,Summer
104616,CUST2793,2024-03-10,47.92,Home,5,High Value,0,North,100.74,2024,3,Sunday,1,Spring
104617,CUST2497,2022-12-24,232.77,Sports,3,High Value,1,West,116.15,2022,12,Saturday,1,Winter
104618,CUST0857,2022-05-25,92.74,Sports,1,New,0,North,104.41,2022,5,Wednesday,0,Spring
104619,CUST1906,2022-07-30,215.72,Clothing,3,High Value,1,Central,201.31,2022,7,Saturday,1,Summer
104620,CUST0033,2023-05-11,412.32,Sports,3,High Value,1,North,284.81,2023,5,Thursday,0,Spring
104621,CUST1431,2022-02-19,58.98,Sports,2,Occasional,0,South,156.85,2022,2,Saturday,1,Winter
104622,CUST2969,2024-01-03,134.79,Electronics,4,High Value,0,South,130.01,2024,1,Wednesday,0,Winter
104623,CUST1901,2024-11-23,142.71,Clothing,6,High Value,1,North,217.45,2024,11,Saturday,1,Fall
104624,CUST1528,2024-02-18,92.48,Electronics,3,High Value,0,East,299.12,2024,2,Sunday,1,Winter
104625,CUST1840,2022-10-29,330.34,Home,2,High Value,1,Central,119.81,2022,10,Saturday,1,Fall
104626,CUST2436,2023-07-07,449.37,Electronics,2,High Value,1,West,236.55,2023,7,Friday,0,Summer
104627,CUST0734,2024-03-26,48.92,Clothing,6,High Value,0,South,212.18,2024,3,Tuesday,0,Spring
104628,CUST1465,2022-08-15,108.39,Clothing,3,High Value,0,North,295.75,2022,8,Monday,0,Summer
104629,CUST0683,2022-02-18,94.43,Clothing,5,High Value,0,Central,171.45,2022,2,Friday,0,Winter
104630,CUST1002,2023-09-16,145.93,Sports,1,New,0,Central,174.26,2023,9,Saturday,1,Fall
104631,CUST1396,2024-01-25,66.65,Electronics,1,New,0,West,262.82,2024,1,Thursday,0,Winter
104632,CUST2035,2022-09-05,131.31,Home,6,High Value,0,North,292.12,2022,9,Monday,0,Fall
104633,CUST2109,2022-08-30,74.46,Home,1,New,0,East,214.86,2022,8,Tuesday,0,Summer
104634,CUST0074,2023-04-22,107.35,Home,3,High Value,0,West,247.88,2023,4,Saturday,1,Spring
104635,CUST1766,2023-06-09,80.92,Sports,1,New,1,North,174.7,2023,6,Friday,0,Summer
104636,CUST2411,2024-11-02,75.06,Clothing,3,High Value,1,South,278.81,2024,11,Saturday,1,Fall
104637,CUST0960,2024-12-05,82.61,Home,4,High Value,0,East,249.47,2024,12,Thursday,0,Winter
104638,CUST2644,2023-11-26,200.72,Home,1,High Value,1,North,164.3,2023,11,Sunday,1,Fall
104639,CUST0320,2023-04-28,106.92,Electronics,1,New,0,East,192.66,2023,4,Friday,0,Spring
